case_id,case_class,subclass,state,n_oris,oris,mass_hint,arm,verdict,confidence,source,source_batch,agent,n_replicates,replicate_conflict,replicate_verdicts,verdict_raw,detail,rationale,packet_file,cleanup_pass,active,superseded_by,cleanup_reason,original_class,residue_pass,residue_reason,merged_from,final_pass,final_reason,oris_scope
b2-TX1940300-bogata,published_zero,b2_cius,TX,1,TX1940300,24.0,opus,genuine_zero_year,medium,banked_opus,,a2447a01481f06dba,1,0,,genuine_zero_year,"Accept the zero; EST2024=0 stands. Deciding fact: the 12-month NIBRS batch header rules out BLANK-AS-ZERO, which requires a 0-2 month submission record, and the immediately prior year is 2 on an equally full 12-month header — a zero against lambda~2 is a ~13% event, entirely ordinary. The CIUS 0 is a derived echo of the same submission, not corroboration. RESIDUAL DOUBT to record: the genuinely unexplained step is 2022->2023 (21 -> 2 on unchanged 12-month headers), so if 2023 is itself a broken feed then 2024 is year two of the same break rather than a true zero. Worth checking whether Bogata PD (pop 1,102, Red River County) still operates or has handed policing to the county sheriff — that outcome makes the ORI zero true but leaves place 4809172 a coverage hole.","The 2024 submission record shows 12 NIBRS months, not the 0-2 months that defines publication-without-submission, so the printed zero rests on a real full-year submission. Of the three published_zero cases in this batch, this is the only one where the zero is a small step from the prior year rather than a cliff — 2023 was 2 offenses on a full 12-month header — so the Poisson objection that weakens Ore City and Starbuck does not apply here. For a town of 1,102 that is a physically attainable zero, and rejecting it would fabricate roughly 2 offenses; the doubt sits on 2023, not on 2024.",batches/batch_002.json,superseded_by_cleanup,0,x-TX1940300-bogata,,,retained_pre_residue,,,retained_pre_final,,
b2-TX2101600-tenaha,published_zero,b2_cius,TX,1,TX2101600,0.0,luna,genuine_zero_year,high,run,zero_batches/000,a9d81ccc7caf07c5c,1,0,,genuine_zero_year,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,"The decisive fact is the 12-month NIBRS batch header with zero counts, confirming a real full-year submission. The 0-month SRS is irrelevant and cannot corroborate it; CIUS is a duplicate publication, not independent evidence.",batches/batch_088.json,superseded_by_cleanup,0,x-TX2101600-tenaha,,,retained_pre_residue,,,retained_pre_final,,
b2-TX2300300-ore-city,published_zero,b2_cius,TX,1,TX2300300,30.0,opus,genuine_zero_year,medium,banked_opus,,a2447a01481f06dba,1,0,,genuine_zero_year,"Accept the zero; EST2024=0 stands. Deciding fact: the 12-month NIBRS batch header — twelve monthly submissions including zero-reports — which is the only mechanism by which a genuine zero can be recorded, and which rules out BLANK-AS-ZERO explicitly (that artifact requires a 0-2 month submission record; here it is 12). The CIUS 0 is a derived echo of the same submission and supplies no independent corroboration. RESIDUAL DOUBT, record don't patch: the zero terminates a monotone annualized decline (31 / 16 / 16 / 10.5 / 6.9 / 0) and the all-zero vector makes the composition test inapplicable, so a phantom auto-zero-report feed cannot be excluded. Class-level follow-up: check whether municipal place 4854216 at w=1 exclusive is a coverage hole — a PD gone dark to the Upshur County sheriff produces a technically-true ORI zero plus a real geographic hole.","The 2024 FBI submission record shows 12 NIBRS months, not the 0-2 months that defines publication-without-submission, so the printed zero rests on a real full-year submission rather than a default label. Month coverage improved from 7mo (2023) to 12mo (2024) while content went to zero, which reads more like an agency that submitted more and found nothing than like a feed dying. For a town of 1,196 whose last two annualized levels were ~10.5 and ~6.9, a zero year is physically attainable, though it sits well below the 2021 full-12-month level of 16 — hence medium, not high.",batches/batch_002.json,superseded_by_cleanup,0,x-TX2300300-ore-city,,,retained_pre_residue,,,retained_pre_final,,
b2-TX2340200-edgewood,published_zero,b2_cius,TX,1,TX2340200,1.0,luna,genuine_zero_year,high,run,zero_batches/000,a9d81ccc7caf07c5c,1,0,,genuine_zero_year,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,"The decisive fact is the 12-month NIBRS batch header with zero counts. Although historical reporting is sparse, the full-year NIBRS submission establishes coverage; the 0-month SRS cannot rescue or invalidate the zero.",batches/batch_045.json,superseded_by_cleanup,0,x-TX2340200-edgewood,,,retained_pre_residue,,,retained_pre_final,,
b2-VA0960400-pound,published_zero,b2_cius,VA,1,VA0960400,6.0,luna,genuine_zero_year,high,run,zero_batches/000,a9d81ccc7caf07c5c,1,0,,genuine_zero_year,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,The decisive fact is the 12-month NIBRS batch header with zero counts. The agency's small population and prior low/zero years make the level absolutely plausible; partial-year uplift is not needed.,batches/batch_014.json,superseded_by_cleanup,0,x-VA0960400-pound,,,retained_pre_residue,,,retained_pre_final,,
b2-VT0110300-castleton,published_zero,b2,VT,,VT0110300,,gold,misread_missing,medium,gold_repair,gold_repair/batch_000,aece9bb8edd8de62f,1,0,,misread_missing,"Treat 2024 as MISSING for VT0110300 (Castleton PD), and flag 2022 and 2023 as degraded alongside it. The wind-down hypothesis the packet invites is REFUTED, so this is not a fourth category: Castleton PD is an operating full-service department with 5 full-time officers plus part-timers covering Castleton, Hydeville and Bomoseen; the NIBRS batch header shows no agency_inactive_date and no covered_by_ori in any year 2016-2024, and it declared 12 months every year from 2018 through 2024. The 2024 NIB row omitted from the YR line is real but is a self-declared header month-count, not an affirmative zero-report: the raw incident stream for 2024 is 2 incidents for the whole year (2024-04-25 and 2024-06-23), both simple assault, neither Part-I. Own incident history: 2019=73, 2020=73, 2021=67, 2022=19, 2023=3, 2024=2, against a flat population (~4,500). Vermont peers of the same size in 2024, all 12-month reporters, published Part-I of 149 (VT0110700, pop 3,929) and 115 (VT0100100, pop 4,300); national size-matched benchmark (pop 4,000-6,000, 12 declared NIBRS months, n=791) has median 136 total incidents with only 0.51% at <=2. IMPORTANT CORRECTION to the packet's calibration: the demonstrated 2018 false published zero is a genuinely separate defect and must NOT be used to reason about 2024. In 2018 the CIUS lane published 0 while BOTH submission lanes carried 24 — a pure CIUS vintage/coverage failure, fixable by preferring the submission lanes. In 2024 there is no such divergence: the submission lanes are themselves empty. Fixing 2018 by falling back to SRS/NIB works; the same fallback in 2024 returns the same zero, because the defect has moved upstream from the publication lane into the submission itself. Both years belong on the defect list, under different mechanisms. Note also that if Vermont State Police did pick up any Castleton activity, VSP troop ORIs (VTVSP0100-1600) crosswalk to a statewide/remainder layer, so cousub 5002111950 is starved either way — the pipeline action is the same.","The zero survives no test. BLANK-AS-ZERO applies in its NIBRS form (header-declared 12 months over an empty incident stream), and CIUS cannot corroborate because it is the frozen Return-A rendering of that same submission. COMPOSITION OVER SLOPE is the load-bearing check here: the 2021->2024 decline is smooth (22, 6, 3, 0) and the packet's per-offense scoring calls it evenly spread rather than one-stream-holds, which is exactly the pattern a smooth submission failure produces — and the raw incident stream confirms it (67 -> 19 -> 3 -> 2 across all offense types, not just index crime). ABSOLUTE PLAUSIBILITY fails hard: a 5-officer department serving 4,441 residents plus a Vermont State University campus cannot produce zero murders, rapes, robberies, aggravated assaults, burglaries, larcenies and vehicle thefts in a calendar year when same-size Vermont towns report 115-149. Confidence is high: the primary NIBRS record, the peer benchmark, and an external check on the department's operating status all converge, and the one alternative mechanism that could have made the zero genuine-for-the-ORI (disbandment or transfer to VSP) is refuted by the department's current staffing and by the absence of any inactive/covered-by marker in the batch header.",analysis_scratch/stage1_pilot_result.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
b2-VT0141000-norwich,published_zero,b2_cius,VT,1,VT0141000,17.5,opus,misread_missing,high,banked_opus,,a886f0a0de6a0cd1d,1,0,,misread_missing,"The printed zero is unusable; mark 2024 missing and fillable. Fill from own history — 2023 = 20 at 12mo in BOTH lanes (a clean, unambiguous full year, well inside the within-2-years rule); the 2018-2023 median is 21.5. Recommend ~20-21. EST2024=0 observed deletes a real agency's full year from a w=1 exclusive municipal footprint.","The deciding fact is the lane-month contradiction: NIB claims a 12-month 2024 while SRS — the only lane that can record months — records ZERO months, which is the signature of twelve NIBRS zero-report headers filed without any Return-A data, not of twelve measured months. Norwich's own record has no precedent for it: 2018-2023 run 15/14/23/29/28/20 with the SRS lane recording 10-12 months of actual data every single year, and 2023 specifically shows NIB 20/12mo + SRS 20/12mo. Against the agency's own lambda of ~20, a genuine full-year zero has probability e^-20, about 2e-9. The packet's 'DECISIVE PROVENANCE' claim that a 12-month NIBRS header proves a real submission is exactly the trap — a batch header can be twelve zero reports.",batches/batch_004.json,retained_pre_cleanup,1,,,,dedupe_kept,,c-VT0141000-norwich(token_reporter/opus/high):token_reporting_flag->treat_missing_repair,retained_pre_final,,
b2-WA0380900-palouse,published_zero,b2_cius,WA,1,WA0380900,0.0,luna,genuine_zero_year,high,run,zero_batches/000,a9d81ccc7caf07c5c,1,0,,genuine_zero_year,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,"The decisive fact is the 12-month NIBRS batch header with zero counts. Despite absent positive history and 0-month SRS rows, this is a real full-year submission for a population of about 1,050, so the zero is not a publication gap.",batches/batch_088.json,superseded_by_cleanup,0,x-WA0380900-palouse,,,retained_pre_residue,,,retained_pre_final,,
b2-WY0070400-shoshoni,published_zero,b2_cius,WY,1,WY0070400,0.0,luna,genuine_zero_year,high,run,zero_batches/000,a9d81ccc7caf07c5c,1,0,,genuine_zero_year,[raw:true_zero] 2024 is a genuine full-year zero; use the reported 0 Part-I offenses.,"The decisive fact is the 12-month NIBRS batch header, consistent with the 2024-01-01 NIBRS start date, reporting the full available year as zero. The small population makes zero absolutely plausible; the 0-month SRS is non-reporting only.",batches/batch_088.json,superseded_by_cleanup,0,x-WY0070400-shoshoni,,,retained_pre_residue,,,retained_pre_final,,
c-AL0060300-clio,token_reporter,c,AL,1,AL0060300,2.0,opus,token_reporting_flag,medium,run,opus_batches/007,a658b090bdeb5f2b3,2,0,,token_reporting_flag,"Do not publish 2024 as an observed complete-year zero for AL0060300. The only lane carrying the 'complete 12-month' label is the CIUS row, and per the packet's own artifact note the months_reported=12 / tier-high / weight-1.0 on any CIUS row is assigned by pipeline ASSUMPTION, not measured — while the underlying Return-A submission record for 2024 is 0 reported months, the exact shape of Clio's acknowledged 2020 and 2021 non-report years. CIUS is the Return-A master frozen at publication, so it cannot corroborate the submission it is derived from. That is the BLANK-AS-ZERO artifact precisely: a publication zero standing on a 0-month submission, selected by 'publication_lane_standing'. Recommended handling: mark 2024 not-observed for this ORI and fill from own history. The last real report is 2023 (4 offenses on 9 NIBRS months, ~5.3 annualized), inside the 2-year window the landed rule batch requires, and 2019 — the agency's only clean full year in seven — is 2. A defensible 2024 value sits in the 2-5 range, i.e. roughly 170-420 per 100k on FBIpop 1,194, still well under half the 702.6 peer-band median. The pipeline's current EST2024 = 0 [observed x7] is NOT a defensible repair: it inherits its completeness entirely from the fabricated CIUS 12-month label, and because it is published as complete it receives no uplift and lands as a hard national-floor zero on an exclusive w=1 footprint (Clio city, place 0115640). RESIDUAL THAT COULD FLIP THIS: the 2024 NIB row at 12 months. Per the KEY a NIBRS row exists only if the batch header reports >=1 month, and this ORI's NIBRS month counts have tracked reality before (1 month in 2022, matching the 2022-12-01 start exactly; 9 months in 2023) — so twelve affirmative monthly zero-reports is a live possibility. If a repo check confirms the 2024 NIBRS batch header for AL0060300 carries twelve explicit zero-report months, the verdict flips to genuine_low_crime and the 0 stands as published. Against that, this ORI's month fields are mutually inconsistent (2023: NIB 9 months vs SRS 4 months; 2024: NIB 12 vs SRS 0), so the header count cannot be taken at face value without that check. I am recording that as the single named verification step rather than assuming either way.","I deliberately discounted both screen arms, because both are weak here. The own-history arm fired on median 2 -> 0, which is a two-count difference and pure noise in a Poisson process at this level; and on ABSOLUTE PLAUSIBILITY a true zero IS a reachable outcome for a 1,194-person town whose own best full year was 2 offenses (P(0) under Poisson(2) is about 13%). The peer arm indicts Clio's entire seven-year record rather than 2024 specifically — even its best year, 2 offenses at ~167 per 100k, sits at roughly 24% of the 702.6 peer median, so peer collapse is not news about this year. What decides it is provenance, not level: the completeness claim that makes this a standing observed zero is manufactured by the pipeline on a lane that is derived from a 0-month submission, and an agency with exactly one clean full-year submission in seven years (2018 1/2mo, 2019 2/12mo, 2020 0/0mo, 2021 0/0mo, 2022 1/1mo, 2023 4/9mo) is nowhere near established as a reliable zero-reporter. Absolute plausibility says 0 is reachable; source provenance says 0 is not established. Flag rather than publish. I am at medium rather than high because the NIBRS 12-month header is a genuine counter-fact I cannot resolve from this packet, and it is the one thing that would make this a real zero.",batches/batch_055.json,superseded_by_cleanup,0,x-AL0060300-clio,,,retained_pre_residue,,,retained_pre_final,,
